   ,DIST_CODE,DIST_NAME,CITY
2596,451203,宜州区,河池市
2597,451221,南丹县,河池市
2598,451222,天峨县,河池市
2599,451223,凤山县,河池市
2600,451224,东兰县,河池市
2601,451225,罗城仫佬族自治县,河池市
2602,451226,环江毛南族自治县,河池市
2603,451227,巴马瑶族自治县,河池市
2604,451228,都安瑶族自治县,河池市
2605,451229,大化瑶族自治县,河池市
2606,451281,宜州市,宜州市
2607,451300,来宾市,来宾市
2608,451301,市辖区,市辖区
2609,451302,兴宾区,来宾市
2610,451321,忻城县,来宾市
2611,451322,象州县,来宾市
2612,451323,武宣县,来宾市
2613,451324,金秀瑶族自治县,来宾市
2614,451381,合山市,来宾市
2615,451400,崇左市,崇左市
2616,451401,市辖区,市辖区
2617,451402,江州区,崇左市
2618,451421,扶绥县,崇左市
2619,451422,宁明县,崇左市
2620,451423,龙州县,崇左市
2621,451424,大新县,崇左市
2622,451425,天等县,崇左市
2623,451481,凭祥市,崇左市
2624,460000,海南省,海南省
2625,460100,海口市,海口市
2626,460101,市辖区,市辖区
2627,460105,秀英区,海口市
2628,460106,龙华区,海口市
2629,460107,琼山区,海口市
2630,460108,美兰区,海口市
2631,460200,三亚市,三亚市
2632,460201,市辖区,市辖区
2633,460202,海棠区,三亚市
2634,460203,吉阳区,三亚市
2635,460204,天涯区,三亚市
2636,460205,崖州区,三亚市
2637,460300,三沙市,三沙市
2638,460400,儋州市,儋州市
2639,469000,省直辖县级行政区划,省直辖县级行政区划
2640,469001,五指山市,儋州市
2641,469002,琼海市,儋州市
2642,469003,儋州市,儋州市
2643,469005,文昌市,儋州市
2644,469006,万宁市,儋州市
2645,469007,东方市,儋州市
2646,469021,定安县,儋州市
2647,469022,屯昌县,儋州市
2648,469023,澄迈县,儋州市
2649,469024,临高县,儋州市
2650,469025,白沙黎族自治县,儋州市
2651,469026,昌江黎族自治县,儋州市
2652,469027,乐东黎族自治县,儋州市
2653,469028,陵水黎族自治县,儋州市
2654,469029,保亭黎族苗族自治县,儋州市
2655,469030,琼中黎族苗族自治县,儋州市
2656,469031,昌江黎族自治县,昌江黎族自治县
2657,469033,乐东黎族自治县,乐东黎族自治县
2658,469034,陵水黎族自治县,陵水黎族自治县
2659,469035,保亭黎族苗族自治县,保亭黎族苗族自治县
2660,469036,琼中黎族苗族自治县,琼中黎族苗族自治县
2661,469037,西沙群岛,西沙群岛
2662,469038,南沙群岛,南沙群岛
2663,469039,中沙群岛的岛礁及其海域,中沙群岛的岛礁及其海域
2664,500000,重庆市,重庆市
2665,500100,市辖区,市辖区
2666,500101,万州区,重庆市
2667,500102,涪陵区,重庆市
2668,500103,渝中区,重庆市
2669,500104,大渡口区,重庆市
2670,500105,江北区,重庆市
2671,500106,沙坪坝区,重庆市
2672,500107,九龙坡区,重庆市
2673,500108,南岸区,重庆市
2674,500109,北碚区,重庆市
2675,500110,綦江区,重庆市
2676,500111,大足区,重庆市
2677,500112,渝北区,重庆市
2678,500113,巴南区,重庆市
2679,500114,黔江区,重庆市
2680,500115,长寿区,重庆市
2681,500116,江津区,重庆市
2682,500117,合川区,重庆市
2683,500118,永川区,重庆市
2684,500119,南川区,重庆市
2685,500120,璧山区,重庆市
2686,500151,铜梁区,重庆市
2687,500152,潼南区,重庆市
2688,500153,荣昌区,重庆市
2689,500154,开州区,重庆市
2690,500155,梁平区,重庆市
2691,500156,武隆区,重庆市
2692,500200,县,县
2693,500222,綦江县,綦江县
2694,500223,潼南县,潼南县
2695,500224,铜梁县,铜梁县
2696,500225,大足县,大足县
2697,500226,荣昌县,荣昌县
2698,500227,璧山县,璧山县
2699,500228,梁平县,梁平县
2700,500229,城口县,重庆市
2701,500230,丰都县,重庆市
2702,500231,垫江县,重庆市
2703,500232,武隆县,武隆县
2704,500233,忠县,重庆市
2705,500234,开县,开县
2706,500235,云阳县,重庆市
2707,500236,奉节县,重庆市
2708,500237,巫山县,重庆市
2709,500238,巫溪县,重庆市
2710,500240,石柱土家族自治县,重庆市
2711,500241,秀山土家族苗族自治县,重庆市
2712,500242,酉阳土家族苗族自治县,重庆市
2713,500243,彭水苗族土家族自治县,重庆市
2714,510000,四川省,四川省
2715,510100,成都市,成都市
2716,510101,市辖区,市辖区
2717,510104,锦江区,成都市
2718,510105,青羊区,成都市
2719,510106,金牛区,成都市
2720,510107,武侯区,成都市
2721,510108,成华区,成都市
2722,510112,龙泉驿区,成都市
2723,510113,青白江区,成都市
2724,510114,新都区,成都市
2725,510115,温江区,成都市
2726,510116,双流区,成都市
2727,510117,郫都区,成都市
2728,510118,新津区,成都市
2729,510121,金堂县,成都市
2730,510122,双流县,双流县
2731,510124,郫县,郫县
2732,510129,大邑县,成都市
2733,510131,蒲江县,成都市
2734,510132,新津县,成都市
2735,510181,都江堰市,成都市
2736,510182,彭州市,成都市
2737,510183,邛崃市,成都市
2738,510184,崇州市,成都市
2739,510185,简阳市,成都市
2740,510300,自贡市,自贡市
2741,510301,市辖区,市辖区
2742,510302,自流井区,自贡市
2743,510303,贡井区,自贡市
2744,510304,大安区,自贡市
2745,510311,沿滩区,自贡市
2746,510321,荣县,自贡市
2747,510322,富顺县,自贡市
2748,510400,攀枝花市,攀枝花市
2749,510401,市辖区,市辖区
2750,510402,东区,攀枝花市
2751,510403,西区,攀枝花市
2752,510411,仁和区,攀枝花市
2753,510421,米易县,攀枝花市
2754,510422,盐边县,攀枝花市
2755,510500,泸州市,泸州市
2756,510501,市辖区,市辖区
2757,510502,江阳区,泸州市
2758,510503,纳溪区,泸州市
2759,510504,龙马潭区,泸州市
2760,510521,泸县,泸州市
2761,510522,合江县,泸州市
2762,510524,叙永县,泸州市
2763,510525,古蔺县,泸州市
2764,510600,德阳市,德阳市
2765,510601,市辖区,市辖区
2766,510603,旌阳区,德阳市
2767,510604,罗江区,德阳市
2768,510623,中江县,德阳市
2769,510626,罗江县,罗江县
2770,510681,广汉市,德阳市
2771,510682,什邡市,德阳市
2772,510683,绵竹市,德阳市
2773,510700,绵阳市,绵阳市
2774,510701,市辖区,市辖区
2775,510703,涪城区,绵阳市
2776,510704,游仙区,绵阳市
2777,510705,安州区,绵阳市
2778,510722,三台县,绵阳市
2779,510723,盐亭县,绵阳市
2780,510724,安县,安县
2781,510725,梓潼县,绵阳市
2782,510726,北川羌族自治县,绵阳市
2783,510727,平武县,绵阳市
2784,510781,江油市,绵阳市
2785,510800,广元市,广元市
2786,510801,市辖区,市辖区
2787,510802,利州区,广元市
2788,510811,昭化区,广元市
2789,510812,朝天区,广元市
2790,510821,旺苍县,广元市
2791,510822,青川县,广元市
2792,510823,剑阁县,广元市
2793,510824,苍溪县,广元市
2794,510900,遂宁市,遂宁市
2795,510901,市辖区,市辖区
2796,510903,船山区,遂宁市
2797,510904,安居区,遂宁市
2798,510921,蓬溪县,遂宁市
2799,510922,射洪县,遂宁市
2800,510923,大英县,遂宁市
2801,510981,射洪市,遂宁市
2802,511000,内江市,内江市
2803,511001,市辖区,市辖区
2804,511002,市中区,内江市
2805,511011,东兴区,内江市
2806,511024,威远县,内江市
2807,511025,资中县,内江市
2808,511028,隆昌县,隆昌县
2809,511083,隆昌市,内江市
2810,511100,乐山市,乐山市
2811,511101,市辖区,市辖区
2812,511102,市中区,乐山市
2813,511111,沙湾区,乐山市
2814,511112,五通桥区,乐山市
2815,511113,金口河区,乐山市
2816,511123,犍为县,乐山市
2817,511124,井研县,乐山市
2818,511126,夹江县,乐山市
2819,511129,沐川县,乐山市
2820,511132,峨边彝族自治县,乐山市
2821,511133,马边彝族自治县,乐山市
2822,511181,峨眉山市,乐山市
2823,511300,南充市,南充市
2824,511301,市辖区,市辖区
2825,511302,顺庆区,南充市
2826,511303,高坪区,南充市
2827,511304,嘉陵区,南充市
2828,511321,南部县,南充市
2829,511322,营山县,南充市
2830,511323,蓬安县,南充市
2831,511324,仪陇县,南充市
2832,511325,西充县,南充市
2833,511381,阆中市,南充市
2834,511400,眉山市,眉山市
2835,511401,市辖区,市辖区
2836,511402,东坡区,眉山市
2837,511403,彭山区,眉山市
2838,511421,仁寿县,眉山市
2839,511422,彭山县,彭山县
2840,511423,洪雅县,眉山市
2841,511424,丹棱县,眉山市
2842,511425,青神县,眉山市
2843,511500,宜宾市,宜宾市
2844,511501,市辖区,市辖区
2845,511502,翠屏区,宜宾市
2846,511503,南溪区,宜宾市
2847,511504,叙州区,宜宾市
2848,511521,宜宾县,宜宾市
2849,511522,南溪县,南溪县
2850,511523,江安县,宜宾市
2851,511524,长宁县,宜宾市
2852,511525,高县,宜宾市
2853,511526,珙县,宜宾市
2854,511527,筠连县,宜宾市
2855,511528,兴文县,宜宾市
2856,511529,屏山县,宜宾市
2857,511600,广安市,广安市
2858,511601,市辖区,市辖区
2859,511602,广安区,广安市
2860,511603,前锋区,广安市
2861,511621,岳池县,广安市
2862,511622,武胜县,广安市
2863,511623,邻水县,广安市
2864,511681,华蓥市,广安市
2865,511700,达州市,达州市
2866,511701,市辖区,市辖区
2867,511702,通川区,达州市
2868,511703,达川区,达州市
2869,511722,宣汉县,达州市
2870,511723,开江县,达州市
2871,511724,大竹县,达州市
2872,511725,渠县,达州市
2873,511781,万源市,达州市
2874,511800,雅安市,雅安市
2875,511801,市辖区,市辖区
2876,511802,雨城区,雅安市
2877,511803,名山区,雅安市
2878,511821,名山县,名山县
2879,511822,荥经县,雅安市
2880,511823,汉源县,雅安市
2881,511824,石棉县,雅安市
2882,511825,天全县,雅安市
2883,511826,芦山县,雅安市
2884,511827,宝兴县,雅安市
2885,511900,巴中市,巴中市
2886,511901,市辖区,市辖区
2887,511902,巴州区,巴中市
2888,511903,恩阳区,巴中市
2889,511921,通江县,巴中市
2890,511922,南江县,巴中市
2891,511923,平昌县,巴中市
2892,512000,资阳市,资阳市
2893,512001,市辖区,市辖区
2894,512002,雁江区,资阳市
2895,512021,安岳县,资阳市
2896,512022,乐至县,资阳市
2897,512081,简阳市,简阳市
2898,513200,阿坝藏族羌族自治州,阿坝藏族羌族自治州
2899,513201,马尔康市,阿坝藏族羌族自治州
2900,513221,汶川县,阿坝藏族羌族自治州
2901,513222,理县,阿坝藏族羌族自治州
2902,513223,茂县,阿坝藏族羌族自治州
2903,513224,松潘县,阿坝藏族羌族自治州
2904,513225,九寨沟县,阿坝藏族羌族自治州
2905,513226,金川县,阿坝藏族羌族自治州
2906,513227,小金县,阿坝藏族羌族自治州
2907,513228,黑水县,阿坝藏族羌族自治州
2908,513229,马尔康县,马尔康县
2909,513230,壤塘县,阿坝藏族羌族自治州
2910,513231,阿坝县,阿坝藏族羌族自治州
2911,513232,若尔盖县,阿坝藏族羌族自治州
2912,513233,红原县,阿坝藏族羌族自治州
2913,513300,甘孜藏族自治州,甘孜藏族自治州
2914,513301,康定市,甘孜藏族自治州
2915,513321,康定县,康定县
2916,513322,泸定县,甘孜藏族自治州
2917,513323,丹巴县,甘孜藏族自治州
2918,513324,九龙县,甘孜藏族自治州
2919,513325,雅江县,甘孜藏族自治州
2920,513326,道孚县,甘孜藏族自治州
2921,513327,炉霍县,甘孜藏族自治州
2922,513328,甘孜县,甘孜藏族自治州
2923,513329,新龙县,甘孜藏族自治州
2924,513330,德格县,甘孜藏族自治州
2925,513331,白玉县,甘孜藏族自治州
2926,513332,石渠县,甘孜藏族自治州
2927,513333,色达县,甘孜藏族自治州
2928,513334,理塘县,甘孜藏族自治州
2929,513335,巴塘县,甘孜藏族自治州
2930,513336,乡城县,甘孜藏族自治州
2931,513337,稻城县,甘孜藏族自治州
2932,513338,得荣县,甘孜藏族自治州
2933,513400,凉山彝族自治州,凉山彝族自治州
2934,513401,西昌市,凉山彝族自治州
2935,513422,木里藏族自治县,凉山彝族自治州
2936,513423,盐源县,凉山彝族自治州
2937,513424,德昌县,凉山彝族自治州
2938,513425,会理县,凉山彝族自治州
2939,513426,会东县,凉山彝族自治州
2940,513427,宁南县,凉山彝族自治州
2941,513428,普格县,凉山彝族自治州
2942,513429,布拖县,凉山彝族自治州
2943,513430,金阳县,凉山彝族自治州
2944,513431,昭觉县,凉山彝族自治州
2945,513432,喜德县,凉山彝族自治州
2946,513433,冕宁县,凉山彝族自治州
2947,513434,越西县,凉山彝族自治州
2948,513435,甘洛县,凉山彝族自治州
2949,513436,美姑县,凉山彝族自治州
2950,513437,雷波县,凉山彝族自治州
2951,520000,贵州省,贵州省
2952,520100,贵阳市,贵阳市
2953,520101,市辖区,市辖区
2954,520102,南明区,贵阳市
2955,520103,云岩区,贵阳市
2956,520111,花溪区,贵阳市
2957,520112,乌当区,贵阳市
2958,520113,白云区,贵阳市
2959,520114,小河区,小河区
2960,520115,观山湖区,贵阳市
2961,520121,开阳县,贵阳市
2962,520122,息烽县,贵阳市
2963,520123,修文县,贵阳市
2964,520181,清镇市,贵阳市
2965,520200,六盘水市,六盘水市
2966,520201,钟山区,六盘水市
2967,520203,六枝特区,六盘水市
2968,520204,水城区,六盘水市
2969,520221,水城县,六盘水市
2970,520222,盘县,盘县
2971,520281,盘州市,六盘水市
2972,520300,遵义市,遵义市
2973,520301,市辖区,市辖区
2974,520302,红花岗区,遵义市
2975,520303,汇川区,遵义市
2976,520304,播州区,遵义市
2977,520321,遵义县,遵义县
2978,520322,桐梓县,遵义市
2979,520323,绥阳县,遵义市
2980,520324,正安县,遵义市
2981,520325,道真仡佬族苗族自治县,遵义市
2982,520326,务川仡佬族苗族自治县,遵义市
2983,520327,凤冈县,遵义市
2984,520328,湄潭县,遵义市
2985,520329,余庆县,遵义市
2986,520330,习水县,遵义市
2987,520381,赤水市,遵义市
2988,520382,仁怀市,遵义市
2989,520400,安顺市,安顺市
2990,520401,市辖区,市辖区
2991,520402,西秀区,安顺市
2992,520403,平坝区,安顺市
2993,520421,平坝县,平坝县
2994,520422,普定县,安顺市
2995,520423,镇宁布依族苗族自治县,安顺市
2996,520424,关岭布依族苗族自治县,安顺市
2997,520425,紫云苗族布依族自治县,安顺市
2998,520500,毕节市,毕节市
2999,520501,市辖区,市辖区
3000,520502,七星关区,毕节市
3001,520521,大方县,毕节市
3002,520522,黔西县,毕节市
3003,520523,金沙县,毕节市
3004,520524,织金县,毕节市
3005,520525,纳雍县,毕节市
3006,520526,威宁彝族回族苗族自治县,毕节市
3007,520527,赫章县,毕节市
3008,520600,铜仁市,铜仁市
3009,520601,市辖区,市辖区
3010,520602,碧江区,铜仁市
3011,520603,万山区,铜仁市
3012,520621,江口县,铜仁市
3013,520622,玉屏侗族自治县,铜仁市
3014,520623,石阡县,铜仁市
3015,520624,思南县,铜仁市
3016,520625,印江土家族苗族自治县,铜仁市
3017,520626,德江县,铜仁市
3018,520627,沿河土家族自治县,铜仁市
3019,520628,松桃苗族自治县,铜仁市
3020,522200,铜仁地区,铜仁地区
3021,522201,铜仁市,铜仁市
3022,522222,江口县,江口县
3023,522223,玉屏侗族自治县,玉屏侗族自治县
3024,522224,石阡县,石阡县
3025,522225,恩南县,恩南县
3026,522226,印江土家族苗族自治县,印江土家族苗族自治县
3027,522227,德江县,德江县
3028,522228,沿河土家族自治县,沿河土家族自治县
3029,522229,松桃苗族自治县,松桃苗族自治县
3030,522230,万山特区,万山特区
3031,522300,黔西南布依族苗族自治州,黔西南布依族苗族自治州
3032,522301,兴义市,黔西南布依族苗族自治州
3033,522302,兴仁市,黔西南布依族苗族自治州
3034,522322,兴仁县,黔西南布依族苗族自治州
3035,522323,普安县,黔西南布依族苗族自治州
3036,522324,晴隆县,黔西南布依族苗族自治州
3037,522325,贞丰县,黔西南布依族苗族自治州
3038,522326,望谟县,黔西南布依族苗族自治州
3039,522327,册亨县,黔西南布依族苗族自治州
3040,522328,安龙县,黔西南布依族苗族自治州
3041,522400,毕节地区,毕节地区
3042,522401,毕节市,毕节市
3043,522422,大方县,大方县
3044,522423,黔西县,黔西县
3045,522424,金沙县,金沙县
3046,522425,织金县,织金县
3047,522426,纳雍县,纳雍县
3048,522427,威宁彝族回族苗族自治县,威宁彝族回族苗族自治县
3049,522428,赫章县,赫章县
3050,522600,黔东南苗族侗族自治州,黔东南苗族侗族自治州
3051,522601,凯里市,黔东南苗族侗族自治州
3052,522622,黄平县,黔东南苗族侗族自治州
3053,522623,施秉县,黔东南苗族侗族自治州
3054,522624,三穗县,黔东南苗族侗族自治州
3055,522625,镇远县,黔东南苗族侗族自治州
3056,522626,岑巩县,黔东南苗族侗族自治州
3057,522627,天柱县,黔东南苗族侗族自治州
3058,522628,锦屏县,黔东南苗族侗族自治州
3059,522629,剑河县,黔东南苗族侗族自治州
3060,522630,台江县,黔东南苗族侗族自治州
3061,522631,黎平县,黔东南苗族侗族自治州
3062,522632,榕江县,黔东南苗族侗族自治州
3063,522633,从江县,黔东南苗族侗族自治州
3064,522634,雷山县,黔东南苗族侗族自治州
3065,522635,麻江县,黔东南苗族侗族自治州
3066,522636,丹寨县,黔东南苗族侗族自治州
3067,522700,黔南布依族苗族自治州,黔南布依族苗族自治州
3068,522701,都匀市,黔南布依族苗族自治州
3069,522702,福泉市,黔南布依族苗族自治州
3070,522722,荔波县,黔南布依族苗族自治州
3071,522723,贵定县,黔南布依族苗族自治州
3072,522725,瓮安县,黔南布依族苗族自治州
3073,522726,独山县,黔南布依族苗族自治州
3074,522727,平塘县,黔南布依族苗族自治州
3075,522728,罗甸县,黔南布依族苗族自治州
3076,522729,长顺县,黔南布依族苗族自治州
3077,522730,龙里县,黔南布依族苗族自治州
3078,522731,惠水县,黔南布依族苗族自治州
3079,522732,三都水族自治县,黔南布依族苗族自治州
3080,530000,云南省,云南省
3081,530100,昆明市,昆明市
3082,530101,市辖区,市辖区
3083,530102,五华区,昆明市
3084,530103,盘龙区,昆明市
3085,530111,官渡区,昆明市
3086,530112,西山区,昆明市
3087,530113,东川区,昆明市
3088,530114,呈贡区,昆明市
3089,530115,晋宁区,昆明市
3090,530121,呈贡县,呈贡县
3091,530122,晋宁县,晋宁县
3092,530124,富民县,昆明市
3093,530125,宜良县,昆明市
3094,530126,石林彝族自治县,昆明市
3095,530127,嵩明县,昆明市
3096,530128,禄劝彝族苗族自治县,昆明市
3097,530129,寻甸回族彝族自治县,昆明市
3098,530181,安宁市,昆明市
3099,530300,曲靖市,曲靖市
3100,530301,市辖区,市辖区
3101,530302,麒麟区,曲靖市
3102,530303,沾益区,曲靖市
3103,530304,马龙区,曲靖市
3104,530321,马龙县,曲靖市
3105,530322,陆良县,曲靖市
3106,530323,师宗县,曲靖市
3107,530324,罗平县,曲靖市
3108,530325,富源县,曲靖市
3109,530326,会泽县,曲靖市
3110,530328,沾益县,沾益县
3111,530381,宣威市,曲靖市
3112,530400,玉溪市,玉溪市
3113,530401,市辖区,市辖区
3114,530402,红塔区,玉溪市
3115,530403,江川区,玉溪市
3116,530421,江川县,江川县
3117,530422,澄江县,玉溪市
3118,530423,通海县,玉溪市
3119,530424,华宁县,玉溪市
3120,530425,易门县,玉溪市
3121,530426,峨山彝族自治县,玉溪市
3122,530427,新平彝族傣族自治县,玉溪市
3123,530428,元江哈尼族彝族傣族自治县,玉溪市
3124,530481,澄江市,玉溪市
3125,530500,保山市,保山市
3126,530501,市辖区,市辖区
3127,530502,隆阳区,保山市
3128,530521,施甸县,保山市
3129,530522,腾冲县,腾冲县
3130,530523,龙陵县,保山市
3131,530524,昌宁县,保山市
3132,530581,腾冲市,保山市
3133,530600,昭通市,昭通市
3134,530601,市辖区,市辖区
3135,530602,昭阳区,昭通市
3136,530621,鲁甸县,昭通市
3137,530622,巧家县,昭通市
3138,530623,盐津县,昭通市
3139,530624,大关县,昭通市
3140,530625,永善县,昭通市
3141,530626,绥江县,昭通市
3142,530627,镇雄县,昭通市
3143,530628,彝良县,昭通市
3144,530629,威信县,昭通市
3145,530630,水富县,昭通市
3146,530681,水富市,昭通市
3147,530700,丽江市,丽江市
3148,530701,市辖区,市辖区
3149,530702,古城区,丽江市
3150,530721,玉龙纳西族自治县,丽江市
3151,530722,永胜县,丽江市
3152,530723,华坪县,丽江市
3153,530724,宁蒗彝族自治县,丽江市
3154,530800,普洱市,普洱市
3155,530801,市辖区,市辖区
3156,530802,思茅区,普洱市
3157,530821,宁洱哈尼族彝族自治县,普洱市
3158,530822,墨江哈尼族自治县,普洱市
3159,530823,景东彝族自治县,普洱市
3160,530824,景谷傣族彝族自治县,普洱市
3161,530825,镇沅彝族哈尼族拉祜族自治县,普洱市
3162,530826,江城哈尼族彝族自治县,普洱市
3163,530827,孟连傣族拉祜族佤族自治县,普洱市
3164,530828,澜沧拉祜族自治县,普洱市
3165,530829,西盟佤族自治县,普洱市
3166,530900,临沧市,临沧市
3167,530901,市辖区,市辖区
3168,530902,临翔区,临沧市
3169,530921,凤庆县,临沧市
3170,530922,云县,临沧市
3171,530923,永德县,临沧市
3172,530924,镇康县,临沧市
3173,530925,双江拉祜族佤族布朗族傣族自治县,临沧市
3174,530926,耿马傣族佤族自治县,临沧市
3175,530927,沧源佤族自治县,临沧市
3176,532300,楚雄彝族自治州,楚雄彝族自治州
3177,532301,楚雄市,楚雄彝族自治州
3178,532322,双柏县,楚雄彝族自治州
3179,532323,牟定县,楚雄彝族自治州
3180,532324,南华县,楚雄彝族自治州
3181,532325,姚安县,楚雄彝族自治州
3182,532326,大姚县,楚雄彝族自治州
3183,532327,永仁县,楚雄彝族自治州
3184,532328,元谋县,楚雄彝族自治州
3185,532329,武定县,楚雄彝族自治州
3186,532331,禄丰县,楚雄彝族自治州
3187,532500,红河哈尼族彝族自治州,红河哈尼族彝族自治州
3188,532501,个旧市,红河哈尼族彝族自治州
3189,532502,开远市,红河哈尼族彝族自治州
3190,532503,蒙自市,红河哈尼族彝族自治州
3191,532504,弥勒市,红河哈尼族彝族自治州
3192,532522,红河州蒙自县,红河州蒙自县
3193,532523,屏边苗族自治县,红河哈尼族彝族自治州
3194,532524,建水县,红河哈尼族彝族自治州
3195,532525,石屏县,红河哈尼族彝族自治州
3196,532526,红河州弥勒县,红河州弥勒县
3197,532527,泸西县,红河哈尼族彝族自治州
3198,532528,元阳县,红河哈尼族彝族自治州
3199,532529,红河县,红河哈尼族彝族自治州
3200,532530,金平苗族瑶族傣族自治县,红河哈尼族彝族自治州
3201,532531,绿春县,红河哈尼族彝族自治州
3202,532532,河口瑶族自治县,红河哈尼族彝族自治州
3203,532600,文山壮族苗族自治州,文山壮族苗族自治州
3204,532601,文山市,文山壮族苗族自治州
3205,532621,文山县,文山县
3206,532622,砚山县,文山壮族苗族自治州
3207,532623,西畴县,文山壮族苗族自治州
3208,532624,麻栗坡县,文山壮族苗族自治州
3209,532625,马关县,文山壮族苗族自治州
3210,532626,丘北县,文山壮族苗族自治州
3211,532627,广南县,文山壮族苗族自治州
3212,532628,富宁县,文山壮族苗族自治州
3213,532800,西双版纳傣族自治州,西双版纳傣族自治州
3214,532801,景洪市,西双版纳傣族自治州
3215,532822,勐海县,西双版纳傣族自治州
3216,532823,勐腊县,西双版纳傣族自治州
3217,532900,大理白族自治州,大理白族自治州
3218,532901,大理市,大理白族自治州
3219,532922,漾濞彝族自治县,大理白族自治州
3220,532923,祥云县,大理白族自治州
3221,532924,宾川县,大理白族自治州
3222,532925,弥渡县,大理白族自治州
3223,532926,南涧彝族自治县,大理白族自治州
3224,532927,巍山彝族回族自治县,大理白族自治州
3225,532928,永平县,大理白族自治州
3226,532929,云龙县,大理白族自治州
3227,532930,洱源县,大理白族自治州
3228,532931,剑川县,大理白族自治州
3229,532932,鹤庆县,大理白族自治州
3230,533100,德宏傣族景颇族自治州,德宏傣族景颇族自治州
3231,533102,瑞丽市,德宏傣族景颇族自治州
3232,533103,芒市,德宏傣族景颇族自治州
3233,533122,梁河县,德宏傣族景颇族自治州
3234,533123,盈江县,德宏傣族景颇族自治州
3235,533124,陇川县,德宏傣族景颇族自治州
3236,533300,怒江傈僳族自治州,怒江傈僳族自治州
3237,533301,泸水市,怒江傈僳族自治州
3238,533321,泸水县,泸水县
3239,533323,福贡县,怒江傈僳族自治州
3240,533324,贡山独龙族怒族自治县,怒江傈僳族自治州
3241,533325,兰坪白族普米族自治县,怒江傈僳族自治州
3242,533400,迪庆藏族自治州,迪庆藏族自治州
3243,533401,香格里拉市,迪庆藏族自治州
3244,533421,香格里拉县,香格里拉县
3245,533422,德钦县,迪庆藏族自治州
3246,533423,维西傈僳族自治县,迪庆藏族自治州
3247,540000,西藏自治区,西藏自治区
3248,540100,拉萨市,拉萨市
3249,540101,市辖区,市辖区
3250,540102,城关区,拉萨市
3251,540103,堆龙德庆区,拉萨市
3252,540104,达孜区,拉萨市
3253,540121,林周县,拉萨市
3254,540122,当雄县,拉萨市
3255,540123,尼木县,拉萨市
3256,540124,曲水县,拉萨市
3257,540125,堆龙德庆县,堆龙德庆县
3258,540126,达孜县,达孜县
3259,540127,墨竹工卡县,拉萨市
3260,540200,日喀则市,日喀则市
3261,540202,桑珠孜区,日喀则市
3262,540221,南木林县,日喀则市
3263,540222,江孜县,日喀则市
3264,540223,定日县,日喀则市
3265,540224,萨迦县,日喀则市
3266,540225,拉孜县,日喀则市
3267,540226,昂仁县,日喀则市
3268,540227,谢通门县,日喀则市
3269,540228,白朗县,日喀则市
3270,540229,仁布县,日喀则市
3271,540230,康马县,日喀则市
3272,540231,定结县,日喀则市
3273,540232,仲巴县,日喀则市
3274,540233,亚东县,日喀则市
3275,540234,吉隆县,日喀则市
3276,540235,聂拉木县,日喀则市
3277,540236,萨嘎县,日喀则市
3278,540237,岗巴县,日喀则市
3279,540300,昌都市,昌都市
3280,540302,卡若区,昌都市
3281,540321,江达县,昌都市
3282,540322,贡觉县,昌都市
3283,540323,类乌齐县,昌都市
3284,540324,丁青县,昌都市
3285,540325,察雅县,昌都市
3286,540326,八宿县,昌都市
3287,540327,左贡县,昌都市
3288,540328,芒康县,昌都市
3289,540329,洛隆县,昌都市
3290,540330,边坝县,昌都市
3291,540400,林芝市,林芝市
3292,540402,巴宜区,林芝市
3293,540421,工布江达县,林芝市
3294,540422,米林县,林芝市
3295,540423,墨脱县,林芝市
3296,540424,波密县,林芝市
3297,540425,察隅县,林芝市
3298,540426,朗县,林芝市
3299,540500,山南市,山南市
3300,540501,市辖区,市辖区
3301,540502,乃东区,山南市
3302,540521,扎囊县,山南市
3303,540522,贡嘎县,山南市
3304,540523,桑日县,山南市
3305,540524,琼结县,山南市
3306,540525,曲松县,山南市
3307,540526,措美县,山南市
3308,540527,洛扎县,山南市
3309,540528,加查县,山南市
3310,540529,隆子县,山南市
3311,540530,错那县,山南市
3312,540531,浪卡子县,山南市
3313,540602,色尼区,那曲市
3314,540621,嘉黎县,那曲市
3315,540622,比如县,那曲市
3316,540623,聂荣县,那曲市
3317,540624,安多县,那曲市
3318,540625,申扎县,那曲市
3319,540626,索县,那曲市
3320,540627,班戈县,那曲市
3321,540628,巴青县,那曲市
3322,540629,尼玛县,那曲市
3323,540630,双湖县,那曲市
3324,542100,昌都地区,昌都地区
3325,542121,昌都县,昌都县
3326,542122,江达县,江达县
3327,542123,贡觉县,贡觉县
3328,542124,类乌齐县,类乌齐县
3329,542125,丁青县,丁青县
3330,542126,察雅县,察雅县
3331,542127,八宿县,八宿县
3332,542128,左贡县,左贡县
3333,542129,芒康县,芒康县
3334,542132,洛隆县,洛隆县
3335,542133,边坝县,边坝县
3336,542200,山南地区,山南地区
3337,542221,乃东县,乃东县
3338,542222,扎囊县,扎囊县
3339,542223,贡嘎县,贡嘎县
3340,542224,桑日县,桑日县
3341,542225,琼结县,琼结县
3342,542226,曲松县,曲松县
3343,542227,措美县,措美县
3344,542228,洛扎县,洛扎县
3345,542229,加查县,加查县
3346,542231,隆子县,隆子县
3347,542232,错那县,错那县
3348,542233,浪卡子县,浪卡子县
3349,542300,日喀则地区,日喀则地区
3350,542301,日喀则市,日喀则市
3351,542322,南木林县,南木林县
